Date,Open,High,Low,Close,Adj Close,Volume
2018-12-28,1.3405359983444214,1.3545420169830322,1.126451015472412,1.3405359983444214,1.3405359983444214,15494
2018-12-31,1.490596055984497,1.490596055984497,1.490596055984497,1.490596055984497,1.490596055984497,1499
2019-01-02,1.360543966293335,1.4205679893493652,1.360543966293335,1.4205679893493652,1.4205679893493652,1499
2019-01-03,1.4205679893493652,1.4205679893493652,1.4205679893493652,1.4205679893493652,1.4205679893493652,0
2019-01-04,1.404561996459961,1.404561996459961,1.4005600214004517,1.4005600214004517,1.4005600214004517,5998
2019-01-07,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1499
2019-01-08,1.350540041923523,1.4885950088500977,1.350540041923523,1.4005600214004517,1.4005600214004517,18493
2019-01-09,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,3998
2019-01-10,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,0
2019-01-11,1.32853102684021,1.4585829973220825,1.32853102684021,1.32853102684021,1.32853102684021,2499
2019-01-14,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,0
2019-01-15,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,1000
2019-01-16,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,1.32853102684021,0
2019-01-17,1.4465789794921875,1.4465789794921875,1.3065229654312134,1.3065229654312134,1.3065229654312134,2499
2019-01-18,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,1000
2019-01-22,1.2665070295333862,1.2665070295333862,1.2665070295333862,1.2665070295333862,1.2665070295333862,500
2019-01-23,1.270508050918579,1.270508050918579,1.0324130058288574,1.1124449968338013,1.1124449968338013,12495
2019-01-24,1.1884750127792358,1.1884750127792358,1.1884750127792358,1.1884750127792358,1.1884750127792358,1000
2019-01-25,1.3005199432373047,1.3945579528808594,1.3005199432373047,1.350540041923523,1.350540041923523,47981
2019-01-28,1.350540041923523,1.4005600214004517,1.350540041923523,1.4005600214004517,1.4005600214004517,41983
2019-01-29,1.4005600214004517,1.4005600214004517,1.3005199432373047,1.3005199432373047,1.3005199432373047,24490
2019-01-30,1.3005199432373047,1.3005199432373047,1.3005199432373047,1.3005199432373047,1.3005199432373047,500
2019-01-31,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1499
2019-02-01,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,500
2019-02-04,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,500
2019-02-05,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,1.350540041923523,500
2019-02-06,1.3105239868164062,1.3105239868164062,1.3105239868164062,1.3105239868164062,1.3105239868164062,1499
2019-02-07,1.3085230588912964,1.3105239868164062,1.3005199432373047,1.3005199432373047,1.3005199432373047,14994
2019-02-08,1.3005199432373047,1.3005199432373047,1.3005199432373047,1.3005199432373047,1.3005199432373047,500
2019-02-11,1.228490948677063,1.228490948677063,1.228490948677063,1.228490948677063,1.228490948677063,500
2019-02-12,1.2304919958114624,1.2304919958114624,1.2004799842834473,1.2004799842834473,1.2004799842834473,11995
2019-02-13,1.2024810314178467,1.2024810314178467,1.1344540119171143,1.140455961227417,1.140455961227417,24990
2019-02-14,1.1704679727554321,1.1904759407043457,1.042417049407959,1.1904759407043457,1.1904759407043457,12495
2019-02-15,1.2104840278625488,1.2104840278625488,1.2104840278625488,1.2104840278625488,1.2104840278625488,4998
2019-02-19,1.1904759407043457,1.1904759407043457,1.1904759407043457,1.1904759407043457,1.1904759407043457,500
2019-02-20,1.1904759407043457,1.1904759407043457,1.1904759407043457,1.1904759407043457,1.1904759407043457,0
2019-02-21,1.0224089622497559,1.2965190410614014,1.0104039907455444,1.1964789628982544,1.1964789628982544,23990
2019-02-22,1.2004799842834473,1.3005199432373047,1.1604640483856201,1.1604640483856201,1.1604640483856201,2999
2019-02-25,1.1064430475234985,1.16246497631073,1.1064430475234985,1.16246497631073,1.16246497631073,2499
2019-02-26,1.1604640483856201,1.1964789628982544,1.1604640483856201,1.1964789628982544,1.1964789628982544,2499
2019-02-27,1.1964789628982544,1.1964789628982544,1.1964789628982544,1.1964789628982544,1.1964789628982544,500
2019-02-28,1.1964789628982544,1.1964789628982544,1.1964789628982544,1.1964789628982544,1.1964789628982544,500
2019-03-01,1.1364550590515137,1.1364550590515137,1.0003999471664429,1.0003999471664429,1.0003999471664429,20992
2019-03-04,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1000
2019-03-05,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,500
2019-03-06,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-07,1.1204479932785034,1.2324930429458618,1.1204479932785034,1.1204479932785034,1.1204479932785034,1499
2019-03-08,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-11,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-12,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-13,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,500
2019-03-14,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,1.1204479932785034,0
2019-03-15,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,500
2019-03-18,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,1.0604239702224731,500
2019-03-19,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1499
2019-03-20,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,1.0003999471664429,500
2019-03-21,1.2925169467926025,1.2925169467926025,1.16246497631073,1.16246497631073,1.16246497631073,4998
2019-03-22,1.16246497631073,1.16246497631073,1.16246497631073,1.16246497631073,1.16246497631073,500
2019-03-25,1.218487024307251,1.218487024307251,1.218487024307251,1.218487024307251,1.218487024307251,1000
2019-03-26,1.2004799842834473,1.2424969673156738,1.2004799842834473,1.2004799842834473,1.2004799842834473,21991
2019-03-27,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-03-28,1.184473991394043,1.184473991394043,1.184473991394043,1.184473991394043,1.184473991394043,500
2019-03-29,1.250499963760376,1.5206079483032227,1.2104840278625488,1.2104840278625488,1.2104840278625488,18493
2019-04-01,1.0044020414352417,1.1004400253295898,1.0003999471664429,1.1004400253295898,1.1004400253295898,7997
2019-04-02,1.1464589834213257,1.1464589834213257,1.1464589834213257,1.1464589834213257,1.1464589834213257,5498
2019-04-03,1.3005199432373047,1.5746300220489502,1.3005199432373047,1.3665469884872437,1.3665469884872437,18493
2019-04-04,1.5846339464187622,1.6086430549621582,1.2024810314178467,1.5306119918823242,1.5306119918823242,78968
2019-04-05,1.6046420335769653,1.6046420335769653,1.4525810480117798,1.4585829973220825,1.4585829973220825,13495
2019-04-08,1.4585829973220825,1.5926369428634644,1.4025609493255615,1.4025609493255615,1.4025609493255615,22991
2019-04-09,1.5046019554138184,1.5306119918823242,1.34653902053833,1.4005600214004517,1.4005600214004517,40984
2019-04-10,1.3745499849319458,1.4645860195159912,1.2244900465011597,1.2825130224227905,1.2825130224227905,19492
2019-04-11,1.3005199432373047,1.3005199432373047,1.0244100093841553,1.270508050918579,1.270508050918579,10496
2019-04-12,1.1024409532546997,1.456583023071289,1.1024409532546997,1.2004799842834473,1.2004799842834473,8996
2019-04-15,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-04-16,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1499
2019-04-17,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,2499
2019-04-18,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-04-22,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1000
2019-04-23,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,1.2004799842834473,500
2019-04-24,1.250499963760376,1.3785510063171387,1.250499963760376,1.3485389947891235,1.3485389947891235,7997
2019-04-25,1.4105639457702637,1.9787919521331787,1.4105639457702637,1.906762957572937,1.906762957572937,225910
2019-04-26,1.9007600545883179,1.9167670011520386,1.6206480264663696,1.800719976425171,1.800719976425171,89464
2019-04-29,1.9007600545883179,1.9007600545883179,1.548619031906128,1.548619031906128,1.548619031906128,52479
2019-04-30,1.7847139835357666,1.7887150049209595,1.5206079483032227,1.6506600379943848,1.6506600379943848,34986
2019-05-01,1.7486989498138428,1.7486989498138428,1.5606240034103394,1.7066830396652222,1.7066830396652222,9496
2019-05-02,1.74269700050354,1.74269700050354,1.548619031906128,1.6666669845581055,1.6666669845581055,13994
2019-05-03,1.6806720495224,1.7887150049209595,1.624650001525879,1.7747100591659546,1.7747100591659546,41483
2019-05-06,1.6306519508361816,1.7807120084762573,1.600640058517456,1.768707036972046,1.768707036972046,12995
2019-05-07,1.7567030191421509,1.7767109870910645,1.7386950254440308,1.7386950254440308,1.7386950254440308,6497
2019-05-08,1.6486589908599854,1.7406959533691406,1.5726289749145508,1.5726289749145508,1.5726289749145508,24490
2019-05-09,1.688675045967102,1.688675045967102,1.55862295627594,1.6346540451049805,1.6346540451049805,5998
2019-05-10,1.5406160354614258,1.6366549730300903,1.5406160354614258,1.6366549730300903,1.6366549730300903,5998
2019-05-13,1.5166070461273193,1.624650001525879,1.5026010274887085,1.5966390371322632,1.5966390371322632,12495
2019-05-14,1.5686269998550415,1.5946379899978638,1.500599980354309,1.5946379899978638,1.5946379899978638,12995
2019-05-15,1.600640058517456,1.7006800174713135,1.600640058517456,1.7006800174713135,1.7006800174713135,4998
2019-05-16,1.7046819925308228,1.7046819925308228,1.668666958808899,1.668666958808899,1.668666958808899,5498
2019-05-17,1.6606639623641968,1.688675045967102,1.570628046989441,1.6606639623641968,1.6606639623641968,18493
2019-05-20,1.6446579694747925,1.6446579694747925,1.5326130390167236,1.5326130390167236,1.5326130390167236,6497
2019-05-21,1.5386149883270264,1.602640986442566,1.5326130390167236,1.600640058517456,1.600640058517456,18992
2019-05-22,1.5986390113830566,1.5986390113830566,1.4405759572982788,1.5406160354614258,1.5406160354614258,21991
2019-05-23,1.3145259618759155,1.500599980354309,1.3145259618759155,1.466586947441101,1.466586947441101,9496
2019-05-24,1.4965989589691162,1.4965989589691162,1.3345340490341187,1.4305720329284668,1.4305720329284668,9996
2019-05-28,1.4005600214004517,1.468587040901184,1.3405359983444214,1.468587040901184,1.468587040901184,2499
2019-05-29,1.3405359983444214,1.3405359983444214,1.2845139503479004,1.2845139503479004,1.2845139503479004,5498
2019-05-30,1.3105239868164062,1.4065630435943604,1.2805119752883911,1.4065630435943604,1.4065630435943604,6497
2019-05-31,1.4065630435943604,1.4065630435943604,1.4065630435943604,1.4065630435943604,1.4065630435943604,500
2019-06-03,1.4005600214004517,1.800719976425171,1.4005600214004517,1.7006800174713135,1.7006800174713135,14494
2019-06-04,2.0007998943328857,2.0007998943328857,1.6186469793319702,1.766706943511963,1.766706943511963,10996
2019-06-05,2.0828330516815186,2.0828330516815186,1.602640986442566,1.7466989755630493,1.7466989755630493,39484
2019-06-06,1.6286510229110718,1.7486989498138428,1.5906360149383545,1.7486989498138428,1.7486989498138428,5998
2019-06-07,1.7486989498138428,1.7486989498138428,1.7486989498138428,1.7486989498138428,1.7486989498138428,500
2019-06-10,1.7386950254440308,1.9747899770736694,1.7386950254440308,1.8487390279769897,1.8487390279769897,7997
2019-06-11,1.6746699810028076,1.8507399559020996,1.6746699810028076,1.800719976425171,1.800719976425171,5998
2019-06-12,1.7386950254440308,1.8947579860687256,1.7146860361099243,1.8407360315322876,1.8407360315322876,7997
2019-06-13,1.7827130556106567,1.830731987953186,1.6346540451049805,1.6346540451049805,1.6346540451049805,24990
2019-06-14,1.720687985420227,1.7807120084762573,1.6786710023880005,1.7406959533691406,1.7406959533691406,5998
2019-06-17,1.676671028137207,1.676671028137207,1.6426570415496826,1.6426570415496826,1.6426570415496826,2499
2019-06-18,1.690675973892212,1.7727090120315552,1.6406559944152832,1.7727090120315552,1.7727090120315552,5998
2019-06-19,1.734694004058838,1.74269700050354,1.734694004058838,1.74269700050354,1.74269700050354,3998
2019-06-20,1.690675973892212,1.7306920289993286,1.690675973892212,1.7306920289993286,1.7306920289993286,7997
2019-06-21,1.7887150049209595,1.7887150049209595,1.7887150049209595,1.7887150049209595,1.7887150049209595,1000
2019-06-24,1.800719976425171,1.800719976425171,1.7106839418411255,1.7506999969482422,1.7506999969482422,5998
2019-06-25,1.7907160520553589,1.9007600545883179,1.5866349935531616,1.6926770210266113,1.6926770210266113,143942
2019-06-26,1.9007600545883179,2.0428171157836914,1.5926369428634644,1.7286909818649292,1.7286909818649292,38984
2019-06-27,1.7146860361099243,1.7466989755630493,1.5926369428634644,1.5926369428634644,1.5926369428634644,9996
2019-06-28,1.4305720329284668,1.6126450300216675,1.240496039390564,1.4405759572982788,1.4405759572982788,48481
2019-07-01,1.5966390371322632,1.5966390371322632,1.4205679893493652,1.5726289749145508,1.5726289749145508,16993
2019-07-02,1.4205679893493652,1.5646259784698486,1.382552981376648,1.382552981376648,1.382552981376648,12995
2019-07-03,1.34653902053833,1.6206480264663696,1.34653902053833,1.4505800008773804,1.4505800008773804,13495
2019-07-05,1.3525409698486328,1.4005600214004517,1.3405359983444214,1.3405359983444214,1.3405359983444214,17993
2019-07-08,1.360543966293335,1.4965989589691162,1.358543038368225,1.4965989589691162,1.4965989589691162,12495
2019-07-09,1.4065630435943604,1.6226489543914795,1.380552053451538,1.6226489543914795,1.6226489543914795,12995
2019-07-10,1.5966390371322632,1.5966390371322632,1.3005199432373047,1.4945980310440063,1.4945980310440063,14994
2019-07-11,1.4885950088500977,1.4885950088500977,1.3325330018997192,1.4005600214004517,1.4005600214004517,13994
2019-07-12,1.3965590000152588,1.3985589742660522,1.3225289583206177,1.39055597782135,1.39055597782135,9496
2019-07-15,1.4005600214004517,1.4005600214004517,1.358543038368225,1.358543038368225,1.358543038368225,4998
2019-07-16,1.39055597782135,1.39055597782135,1.3005199432373047,1.3005199432373047,1.3005199432373047,4998
2019-07-17,1.316527009010315,1.3745499849319458,1.3005199432373047,1.3745499849319458,1.3745499849319458,6497
2019-07-18,1.270508050918579,1.3405359983444214,1.2424969673156738,1.3005199432373047,1.3005199432373047,15994
2019-07-19,1.3945579528808594,1.3945579528808594,1.380552053451538,1.3945579528808594,1.3945579528808594,21991
2019-07-22,1.4005600214004517,1.5726289749145508,1.4005600214004517,1.5206079483032227,1.5206079483032227,30988
2019-07-23,1.470587968826294,1.470587968826294,1.3625450134277344,1.3625450134277344,1.3625450134277344,2499
2019-07-24,1.5206079483032227,1.5206079483032227,1.3765510320663452,1.5206079483032227,1.5206079483032227,15994
2019-07-25,1.4885950088500977,1.5186070203781128,1.412564992904663,1.5186070203781128,1.5186070203781128,14994
2019-07-26,1.500599980354309,1.500599980354309,1.448578953742981,1.448578953742981,1.448578953742981,1999
2019-07-29,1.4505800008773804,1.4505800008773804,1.3545420169830322,1.4305720329284668,1.4305720329284668,6997
2019-07-30,1.3625450134277344,1.4005600214004517,1.3545420169830322,1.4005600214004517,1.4005600214004517,4998
2019-07-31,1.4065630435943604,1.4065630435943604,1.4065630435943604,1.4065630435943604,1.4065630435943604,2499
2019-08-01,1.3845540285110474,1.3845540285110474,1.3845540285110474,1.3845540285110474,1.3845540285110474,2999
2019-08-02,1.350540041923523,1.470587968826294,1.3365349769592285,1.470587968826294,1.470587968826294,5498
2019-08-05,1.350540041923523,1.470587968826294,1.3365349769592285,1.470587968826294,1.470587968826294,500
2019-08-06,1.478590965270996,1.478590965270996,1.3225289583206177,1.3225289583206177,1.3225289583206177,32487
2019-08-07,1.360543966293335,1.360543966293335,1.3525409698486328,1.3545420169830322,1.3545420169830322,6997
2019-08-08,1.3005199432373047,1.4445780515670776,1.2444980144500732,1.324530005455017,1.324530005455017,15994
2019-08-09,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,1.3985589742660522,2999
2019-08-12,1.3225289583206177,1.324530005455017,1.3205280303955078,1.324530005455017,1.324530005455017,7497
2019-08-13,1.4005600214004517,1.4005600214004517,1.4005600214004517,1.4005600214004517,1.4005600214004517,1499
2019-08-14,1.360543966293335,1.360543966293335,1.3205280303955078,1.3225289583206177,1.3225289583206177,9996
2019-08-15,1.3405359983444214,1.3405359983444214,1.2384949922561646,1.2384949922561646,1.2384949922561646,16993
2019-08-16,1.2645059823989868,1.39055597782135,1.2645059823989868,1.39055597782135,1.39055597782135,5998
2019-08-19,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,0
2019-08-20,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,1.39055597782135,0
2019-08-21,1.2545020580291748,1.338534951210022,1.2545020580291748,1.2885149717330933,1.2885149717330933,6497
2019-08-22,1.2885149717330933,1.2885149717330933,1.2885149717330933,1.2885149717330933,1.2885149717330933,0
2019-08-23,1.3185269832611084,1.3185269832611084,1.3185269832611084,1.3185269832611084,1.3185269832611084,1000
2019-08-26,1.3305319547653198,1.360543966293335,1.3005199432373047,1.302520990371704,1.302520990371704,6997
2019-08-27,1.302520990371704,1.302520990371704,1.302520990371704,1.302520990371704,1.302520990371704,0
2019-08-28,1.302520990371704,1.302520990371704,1.302520990371704,1.302520990371704,1.302520990371704,0
2019-08-29,1.2244900465011597,1.2825130224227905,1.2244900465011597,1.2565029859542847,1.2565029859542847,7997
2019-08-30,1.2565029859542847,1.2565029859542847,1.2565029859542847,1.2565029859542847,1.2565029859542847,0
2019-09-03,1.3205280303955078,1.500599980354309,1.3205280303955078,1.4205679893493652,1.4205679893493652,121951
2019-09-04,1.4225690364837646,1.6206480264663696,1.34653902053833,1.5206079483032227,1.5206079483032227,107957
2019-09-05,1.632652997970581,1.632652997970581,1.4405759572982788,1.4805920124053955,1.4805920124053955,47481
2019-09-06,1.600640058517456,1.600640058517456,1.4805920124053955,1.500599980354309,1.500599980354309,88465
2019-09-09,1.470587968826294,1.548619031906128,1.470587968826294,1.544618010520935,1.544618010520935,26989
2019-09-10,1.5626250505447388,1.8067229986190796,1.4405759572982788,1.4405759572982788,1.4405759572982788,159436
2019-09-11,1.4405759572982788,1.492596983909607,1.4225690364837646,1.460584044456482,1.460584044456482,60476
2019-09-12,1.4205679893493652,1.4305720329284668,1.4005600214004517,1.4025609493255615,1.4025609493255615,89464
2019-09-13,1.4145660400390625,1.5526210069656372,1.4105639457702637,1.4465789794921875,1.4465789794921875,45982
2019-09-16,1.4025609493255615,1.492596983909607,1.4025609493255615,1.426571011543274,1.426571011543274,23990
2019-09-17,1.4845939874649048,1.4845939874649048,1.360543966293335,1.39055597782135,1.39055597782135,41983
2019-09-18,1.3405359983444214,1.3705480098724365,1.3065229654312134,1.3525409698486328,1.3525409698486328,7997
2019-09-19,1.3405359983444214,1.34653902053833,1.2264909744262695,1.2645059823989868,1.2645059823989868,28489
2019-09-20,1.2825130224227905,1.2885149717330933,1.250499963760376,1.272508978843689,1.272508978843689,10996
2019-09-23,1.2685070037841797,1.2965190410614014,1.2204879522323608,1.250499963760376,1.250499963760376,56477
2019-09-24,1.2925169467926025,1.3085230588912964,1.1924769878387451,1.206483006477356,1.206483006477356,78968
2019-09-25,1.272508978843689,1.272508978843689,1.2004799842834473,1.2004799842834473,1.2004799842834473,36485
2019-09-26,1.272508978843689,1.272508978843689,1.0624250173568726,1.0724289417266846,1.0724289417266846,122951
2019-09-27,1.1244499683380127,1.360543966293335,1.1244499683380127,1.250499963760376,1.250499963760376,106957
2019-09-30,1.382552981376648,1.460584044456482,1.1924769878387451,1.2324930429458618,1.2324930429458618,84466
2019-10-01,1.3065229654312134,1.3065229654312134,1.2965190410614014,1.2965190410614014,1.2965190410614014,10996
2019-10-02,1.2885149717330933,1.2885149717330933,1.096439003944397,1.096439003944397,1.096439003944397,182927
2019-10-03,1.1904759407043457,1.1904759407043457,1.0224089622497559,1.0364149808883667,1.0364149808883667,120952
2019-10-04,1.0404160022735596,1.0404160022735596,0.7963190078735352,0.9483789801597595,0.9483789801597595,104458
2019-10-07,0.9803919792175293,1.0164070129394531,0.8703479766845703,0.9783909916877747,0.9783909916877747,28988
2019-10-08,0.9083629846572876,0.9603840112686157,0.8323330283164978,0.9123650193214417,0.9123650193214417,36985
2019-10-09,0.8803520202636719,0.8803520202636719,0.8323330283164978,0.8623449802398682,0.8623449802398682,10496
2019-10-10,0.8423370122909546,0.8803520202636719,0.668267011642456,0.690276026725769,0.690276026725769,106457
2019-10-11,0.7282909750938416,0.854341983795166,0.7242900133132935,0.7603039741516113,0.7603039741516113,111955
2019-10-14,0.8363350033760071,0.8363350033760071,0.7262910008430481,0.7322930097579956,0.7322930097579956,64974
2019-10-15,0.7322930097579956,0.9463790059089661,0.7322930097579956,0.8223289847373962,0.8223289847373962,108956
2019-10-16,0.8983590006828308,1.0784310102462769,0.8303319811820984,0.9963989853858948,0.9963989853858948,88465
2019-10-17,0.9823930263519287,1.2204879522323608,0.9383749961853027,1.1044420003890991,1.1044420003890991,84966
2019-10-18,1.1864750385284424,1.1924769878387451,1.1324529647827148,1.1884750127792358,1.1884750127792358,19992
2019-10-21,1.16246497631073,1.3005199432373047,1.1604640483856201,1.214486002922058,1.214486002922058,64974
2019-10-22,1.2444980144500732,1.2825130224227905,1.0824329853057861,1.1144460439682007,1.1144460439682007,41483
2019-10-23,1.118446946144104,1.218487024307251,1.118446946144104,1.218487024307251,1.218487024307251,16493
2019-10-24,1.2484990358352661,1.2484990358352661,1.118446946144104,1.214486002922058,1.214486002922058,30488
2019-10-25,1.2044819593429565,1.2484990358352661,1.2044819593429565,1.2444980144500732,1.2444980144500732,5498
2019-10-28,1.2985190153121948,1.2985190153121948,1.2004799842834473,1.2204879522323608,1.2204879522323608,18493
2019-10-29,1.272508978843689,1.5526210069656372,1.272508978843689,1.4365750551223755,1.4365750551223755,101459
2019-10-30,1.4205679893493652,1.4205679893493652,1.2484990358352661,1.2484990358352661,1.2484990358352661,46481
2019-10-31,1.228490948677063,1.316527009010315,1.2244900465011597,1.2244900465011597,1.2244900465011597,8747
2019-11-01,1.2164870500564575,1.2805119752883911,1.2164870500564575,1.2204879522323608,1.2204879522323608,7247
2019-11-04,1.1804720163345337,1.2004799842834473,1.1804720163345337,1.2004799842834473,1.2004799842834473,1499
2019-11-05,1.184473991394043,1.4085630178451538,1.1644660234451294,1.4085630178451538,1.4085630178451538,37235
2019-11-06,1.3205280303955078,1.3205280303955078,1.020408034324646,1.152461051940918,1.152461051940918,26989
2019-11-07,1.1444580554962158,1.1564630270004272,1.1324529647827148,1.1364550590515137,1.1364550590515137,7247
2019-11-08,1.2244900465011597,1.2244900465011597,1.1364550590515137,1.1644660234451294,1.1644660234451294,1749
2019-11-11,1.0484189987182617,1.1204479932785034,1.0484189987182617,1.1124449968338013,1.1124449968338013,3998
2019-11-12,1.1884750127792358,1.380552053451538,1.1044420003890991,1.2004799842834473,1.2004799842834473,24990
2019-11-13,1.1924769878387451,1.1924769878387451,1.0644259452819824,1.0884350538253784,1.0884350538253784,5498
2019-11-14,1.1244499683380127,1.1244499683380127,1.1244499683380127,1.1244499683380127,1.1244499683380127,2249
2019-11-15,1.368546962738037,1.368546962738037,1.1244499683380127,1.1444580554962158,1.1444580554962158,4498
2019-11-18,1.1204479932785034,1.2044819593429565,1.1164469718933105,1.2044819593429565,1.2044819593429565,6997
2019-11-19,1.1124449968338013,1.1644660234451294,1.0404160022735596,1.1164469718933105,1.1164469718933105,9996
2019-11-20,1.140455961227417,1.140455961227417,1.1204479932785034,1.1244499683380127,1.1244499683380127,5498
2019-11-21,1.0604239702224731,1.108443021774292,1.0604239702224731,1.0804320573806763,1.0804320573806763,3499
2019-11-22,1.0604239702224731,1.1164469718933105,1.0604239702224731,1.1164469718933105,1.1164469718933105,6997
2019-11-25,1.1244499683380127,1.1244499683380127,1.1204479932785034,1.1204479932785034,1.1204479932785034,1000
2019-11-26,1.1604640483856201,1.1604640483856201,1.1604640483856201,1.1604640483856201,1.1604640483856201,5748
2019-11-27,1.1604640483856201,1.1604640483856201,1.1604640483856201,1.1604640483856201,1.1604640483856201,0
2019-11-29,1.0804320573806763,1.0804320573806763,1.0804320573806763,1.0804320573806763,1.0804320573806763,1000
2019-12-02,1.0604239702224731,1.0764310359954834,1.0604239702224731,1.0644259452819824,1.0644259452819824,17743
2019-12-03,1.1004400253295898,1.140455961227417,1.1004400253295898,1.140455961227417,1.140455961227417,1999
